Mod:Item:MetaData, Localized Name
thaumicdyes:ItemRunicBootsEnhanced, Enhanced Runic Footpiece
thaumicdyes:ItemRunicHelmetPrimal, Abyssal Runic Helm
thaumicdyes:ItemRunicChestPrimal, Abyssal Runic Chestplate
thaumicdyes:ItemRunicLegsPrimal, Abyssal Runic Greaves
thaumicdyes:ItemRunicBootsPrimal, Abyssal Runic Boots
thaumicenergistics:part.base:0, Essentia Import Bus
thaumicenergistics:part.base:1, Essentia Level Emitter
thaumicenergistics:part.base:2, Essentia Storage Bus
thaumicenergistics:part.base:3, Essentia Export Bus
thaumicenergistics:part.base:4, Essentia Terminal
thaumicenergistics:part.base:5, Arcane Crafting Terminal
thaumicenergistics:part.base:6, Vis Relay Interface
thaumicenergistics:part.base:7, Essentia Storage Monitor
thaumicenergistics:part.base:8, Essentia Conversion Monitor
thaumicenergistics:storage.essentia:0, 1k ME Essentia Storage Cell
thaumicenergistics:storage.essentia:1, 4k ME Essentia Storage Cell
thaumicenergistics:storage.essentia:2, 16k ME Essentia Storage Cell
thaumicenergistics:storage.essentia:3, 64k ME Essentia Storage Cell
thaumicenergistics:storage.essentia:4, Creative Essentia Storage Cell
thaumicenergistics:storage.component:0, 1k ME Essentia Storage Component
thaumicenergistics:storage.component:1, 4k ME Essentia Storage Component
thaumicenergistics:storage.component:2, 16k ME Essentia Storage Component
thaumicenergistics:storage.component:3, 64k ME Essentia Storage Component
thaumicenergistics:storage.casing, ME Essentia Storage Housing
thaumicenergistics:material:0, Diffusion Core
thaumicenergistics:material:1, Coalescence Core
thaumicenergistics:material:2, Iron Gear
thaumicenergistics:wireless.essentia.terminal, Wireless Essentia Terminal
thaumicenergistics:knowledge.core, Knowledge Core
thaumicenergistics:focus.aewrench, Wand Focus: AE Wrench
thaumicenergistics:golem.wifi.backpack, Wireless Golem Backpack
thaumicenergistics:thaumicenergistics.block.essentia.provider, Essentia Provider
thaumicenergistics:thaumicenergistics.block.infusion.provider, Infusion Provider
thaumicenergistics:thaumicenergistics.block.gear.box, Iron Gear Box
thaumicenergistics:thaumicenergistics.block.golem.gear.box, Thaumium Gear Box
thaumicenergistics:thaumicenergistics.block.essentia.cell.workbench, Essentia Cell Workbench
thaumicenergistics:thaumicenergistics.block.arcane.assembler, Arcane Assembler
thaumicenergistics:thaumicenergistics.block.knowledge.inscriber, Knowledge Inscriber
thaumicenergistics:thaumicenergistics.block.essentia.vibration.chamber, Essentia Vibration Chamber
thaumicenergistics:thaumicenergistics.block.distillation.encoder, Distillation Pattern Encoder
ThaumicExploration:autoSorter, tile.thaumicexploration:autoSorter.name
ThaumicExploration:trashJar, Oblivion Jar
ThaumicExploration:boundChest, tile.boundChest.name
ThaumicExploration:floatCandle:0, White Floating Candle
ThaumicExploration:floatCandle:1, Orange Floating Candle
ThaumicExploration:floatCandle:2, Magenta Floating Candle
ThaumicExploration:floatCandle:3, Light Blue Floating Candle
ThaumicExploration:floatCandle:4, Yellow Floating Candle
ThaumicExploration:floatCandle:5, Lime Floating Candle
ThaumicExploration:floatCandle:6, Pink Floating Candle
ThaumicExploration:floatCandle:7, Gray Floating Candle
ThaumicExploration:floatCandle:8, Light Gray Floating Candle
ThaumicExploration:floatCandle:9, Cyan Floating Candle
ThaumicExploration:floatCandle:10, Purple Floating Candle
ThaumicExploration:floatCandle:11, Blue Floating Candle
ThaumicExploration:floatCandle:12, Brown Floating Candle
ThaumicExploration:floatCandle:13, Green Floating Candle
ThaumicExploration:floatCandle:14, Red Floating Candle
ThaumicExploration:floatCandle:15, Black Floating Candle
ThaumicExploration:meltyIce, Ice
ThaumicExploration:boundJar, Bound Jar
ThaumicExploration:thinkTankJar, Think Tank
ThaumicExploration:everfullUrn, Everfull Urn
ThaumicExploration:everburnUrn, Everburn Urn
ThaumicExploration:soulBrazier, Soul Brazier
ThaumicExploration:crucibleSouls, Crucible of Souls
ThaumicExploration:replicator, Thaumic Replicator
ThaumicExploration:transmutationCore, Transmutative Rod
ThaumicExploration:transmutationStaffCore, Transmutative Staff Core
ThaumicExploration:talismanFood, Talisman of Nourishment
ThaumicExploration:amberCore, Amber Rod
ThaumicExploration:amberStaffCore, Amber Staff Core
ThaumicExploration:necroStaffCore, Necromancer's Staff Core
ThaumicExploration:sojournerCap, Sojourner's Cap
ThaumicExploration:sojournerCapUncharged, Inert Sojourner's Cap
ThaumicExploration:mechanistCap, Mechanist's Cap
ThaumicExploration:mechanistCapUncharged, Inert Mechanist's Cap
ThaumicExploration:pureZombieBrain, Cured Zombie Brain
ThaumicExploration:blankSeal:0, Dark Blank Seal
ThaumicExploration:blankSeal:1, Red Blank Seal
ThaumicExploration:blankSeal:2, Green Blank Seal
ThaumicExploration:blankSeal:3, Brown Blank Seal
ThaumicExploration:blankSeal:4, Blue Blank Seal
ThaumicExploration:blankSeal:5, Purple Blank Seal
ThaumicExploration:blankSeal:6, Cyan Blank Seal
ThaumicExploration:blankSeal:7, Light Gray Blank Seal
ThaumicExploration:blankSeal:8, Gray Blank Seal
ThaumicExploration:blankSeal:9, Pink Blank Seal
ThaumicExploration:blankSeal:10, Lime Blank Seal
ThaumicExploration:blankSeal:11, Yellow Blank Seal
ThaumicExploration:blankSeal:12, Light Blue Blank Seal
ThaumicExploration:blankSeal:13, Magenta Blank Seal
ThaumicExploration:blankSeal:14, Orange Blank Seal
ThaumicExploration:blankSeal:15, Pale Blank Seal
ThaumicExploration:chestSeal:0, Dark Chest Binding Seal
ThaumicExploration:chestSeal:1, Red Chest Binding Seal
ThaumicExploration:chestSeal:2, Green Chest Binding Seal
ThaumicExploration:chestSeal:3, Brown Chest Binding Seal
ThaumicExploration:chestSeal:4, Blue Chest Binding Seal
ThaumicExploration:chestSeal:5, Purple Chest Binding Seal
ThaumicExploration:chestSeal:6, Cyan Chest Binding Seal
ThaumicExploration:chestSeal:7, Light Gray Chest Binding Seal
ThaumicExploration:chestSeal:8, Gray Chest Binding Seal
ThaumicExploration:chestSeal:9, Pink Chest Binding Seal
ThaumicExploration:chestSeal:10, Lime Chest Binding Seal
ThaumicExploration:chestSeal:11, Yellow Chest Binding Seal
ThaumicExploration:chestSeal:12, Light Blue Chest Binding Seal
ThaumicExploration:chestSeal:13, Magenta Chest Binding Seal
ThaumicExploration:chestSeal:14, Orange Chest Binding Seal
ThaumicExploration:chestSeal:15, Pale Chest Binding Seal
ThaumicExploration:chestSealLinked:0, Dark Chest Binding Seal
ThaumicExploration:chestSealLinked:1, Red Chest Binding Seal
ThaumicExploration:chestSealLinked:2, Green Chest Binding Seal
ThaumicExploration:chestSealLinked:3, Brown Chest Binding Seal
ThaumicExploration:chestSealLinked:4, Blue Chest Binding Seal
ThaumicExploration:chestSealLinked:5, Purple Chest Binding Seal
ThaumicExploration:chestSealLinked:6, Cyan Chest Binding Seal
ThaumicExploration:chestSealLinked:7, Light Gray Chest Binding Seal
ThaumicExploration:chestSealLinked:8, Gray Chest Binding Seal
ThaumicExploration:chestSealLinked:9, Pink Chest Binding Seal
ThaumicExploration:chestSealLinked:10, Lime Chest Binding Seal
ThaumicExploration:chestSealLinked:11, Yellow Chest Binding Seal
ThaumicExploration:chestSealLinked:12, Light Blue Chest Binding Seal
ThaumicExploration:chestSealLinked:13, Magenta Chest Binding Seal
ThaumicExploration:chestSealLinked:14, Orange Chest Binding Seal
ThaumicExploration:chestSealLinked:15, Pale Chest Binding Seal
ThaumicExploration:jarSeal:0, Dark Jar Binding Seal
ThaumicExploration:jarSeal:1, Red Jar Binding Seal
ThaumicExploration:jarSeal:2, Green Jar Binding Seal
ThaumicExploration:jarSeal:3, Brown Jar Binding Seal
ThaumicExploration:jarSeal:4, Blue Jar Binding Seal
ThaumicExploration:jarSeal:5, Purple Jar Binding Seal
ThaumicExploration:jarSeal:6, Cyan Jar Binding Seal
ThaumicExploration:jarSeal:7, Light Gray Jar Binding Seal
ThaumicExploration:jarSeal:8, Gray Jar Binding Seal
ThaumicExploration:jarSeal:9, Pink Jar Binding Seal
ThaumicExploration:jarSeal:10, Lime Jar Binding Seal
ThaumicExploration:jarSeal:11, Yellow Jar Binding Seal
ThaumicExploration:jarSeal:12, Light Blue Jar Binding Seal
ThaumicExploration:jarSeal:13, Magenta Jar Binding Seal
ThaumicExploration:jarSeal:14, Orange Jar Binding Seal
ThaumicExploration:jarSeal:15, Pale Jar Binding Seal
ThaumicExploration:charmNoTaint, Wispy Dreamcatcher
ThaumicExploration:charmTaint, Tainted Band
ThaumicExploration:bootsMeteor, Boots of the Meteor
ThaumicExploration:bootsComet, Boots of the Comet
ThaumicExploration:taintBerry, Taintberry
ThaumicExploration:tentacleRing, Taintacle Ring
ThaumicExploration:stabilizerBelt, Thaumostatic Stabilizer
ThaumicExploration:discountRing, item.thaumicexploration:discountRing.name
ThaumicHorizons:synthNode, Ethereal Shard
ThaumicHorizons:alchemite, Alchemite
ThaumicHorizons:visDynamo, Vis Dynamo
ThaumicHorizons:essentiaDynamo, Essentia Dynamo
ThaumicHorizons:nodeMonitor, Node Monitor
ThaumicHorizons:soulSieve, Soul Sieve
ThaumicHorizons:inspiratron, Inspiratron
ThaumicHorizons:soulforge, Soulforge
ThaumicHorizons:soulJar:0, Jarred  Soul
ThaumicHorizons:bloodInfuser, Seroconverter
ThaumicHorizons:vat, Curative Vat
ThaumicHorizons:vatSolid, Curative Vat
ThaumicHorizons:vatInterior, tile.ThaumicHorizons_vatInterior.name
ThaumicHorizons:soulBeacon, Soul Beacon
ThaumicHorizons:modMatrix, Modified Runic Matrix
ThaumicHorizons:chocolate, Block of Chocolate
ThaumicHorizons:evanescent, tile.ThaumicHorizons_evanescent.name
ThaumicHorizons:light, Light Orb
ThaumicHorizons:lightSolar, Light Orb
ThaumicHorizons:transductionAmplifier, Transduction Amplifier
ThaumicHorizons:recombinator, Teleological Recombinator
ThaumicHorizons:vortexStabilizer, Vortex Attenuator
ThaumicHorizons:vortexTH:0, Planar Vortex
ThaumicHorizons:vortexTH:1, Planar Vortex (Creative)
ThaumicHorizons:voidTH, Planar Boundary
ThaumicHorizons:cloudTH:0, Cloud
ThaumicHorizons:cloudTH:2, Thundercloud
ThaumicHorizons:cloudTH:3, Acid Cloud
ThaumicHorizons:cloudTH:5, Tumorous Cloud
ThaumicHorizons:cloudTH:8, Spore Cloud
ThaumicHorizons:cloudGlowingTH:1, Plasma Cloud
ThaumicHorizons:cloudGlowingTH:4, Alloy Cloud
ThaumicHorizons:cloudGlowingTH:6, Vis Cloud
ThaumicHorizons:cloudGlowingTH:7, Glyph Cloud
ThaumicHorizons:cloudGlowingTH:9, Animus Cloud
ThaumicHorizons:brainTH, Lump of Brain
ThaumicHorizons:dustTH, Dust
ThaumicHorizons:eyeTH, Eye Cluster
ThaumicHorizons:boneTH, Bone
ThaumicHorizons:fleshTH, Lump of Flesh
ThaumicHorizons:spikeTH, Metal Spike
ThaumicHorizons:spikeWoodTH, Wooden Spike
ThaumicHorizons:spikeToothTH, Tooth
ThaumicHorizons:crystalTH:0, White Crystal
ThaumicHorizons:crystalTH:1, Orange Crystal
ThaumicHorizons:crystalTH:2, Magenta Crystal
ThaumicHorizons:crystalTH:3, Light Blue Crystal
ThaumicHorizons:crystalTH:4, Yellow Crystal
ThaumicHorizons:crystalTH:5, Lime Crystal
ThaumicHorizons:crystalTH:6, Pink Crystal
ThaumicHorizons:crystalTH:7, Gray Crystal
ThaumicHorizons:crystalTH:8, Light Gray Crystal
ThaumicHorizons:crystalTH:9, Cyan Crystal
ThaumicHorizons:crystalTH:10, Purple Crystal
ThaumicHorizons:crystalTH:11, Blue Crystal
ThaumicHorizons:crystalTH:12, Brown Crystal
ThaumicHorizons:crystalTH:13, Green Crystal
ThaumicHorizons:crystalTH:14, Red Crystal
ThaumicHorizons:crystalTH:15, Black Crystal
ThaumicHorizons:crystalDeep, Deep Crystal
ThaumicHorizons:leviathanTH, Primordial Fossil
ThaumicHorizons:slotTH, Keystone Receptacle
ThaumicHorizons:portalTH, Unnamed Block, report to mod author.
ThaumicHorizons:gatewayTH, Planar Gateway
ThaumicHorizons:spawnerEgg:0, Spawn Chromatic Sheep
ThaumicHorizons:spawnerEgg:1, Spawn Self-Shearing Sheep
ThaumicHorizons:spawnerEgg:2, Spawn Guardian Panther
ThaumicHorizons:spawnerEgg:3, Spawn Gravekeeper
ThaumicHorizons:spawnerEgg:4, Spawn Familiar
ThaumicHorizons:spawnerEgg:5, Spawn Chocolate Cow
ThaumicHorizons:spawnerEgg:6, Spawn Scholar's Chicken
ThaumicHorizons:spawnerEgg:7, Spawn Golden Chicken
ThaumicHorizons:spawnerEgg:8, Spawn Ore Boar
ThaumicHorizons:spawnerEgg:9, Spawn Taintfeeder
ThaumicHorizons:spawnerEgg:10, Spawn Endersteed
ThaumicHorizons:spawnerEgg:11, Spawn Seawolf
ThaumicHorizons:spawnerEgg:12, Spawn Nether Hound
ThaumicHorizons:spawnerEgg:13, Spawn Lunar Wolf
ThaumicHorizons:spawnerEgg:14, Spawn Zombie Horse
ThaumicHorizons:spawnerEgg:15, Spawn Skeletal Horse
ThaumicHorizons:spawnerEgg:16, Spawn Nightmare
ThaumicHorizons:spawnerEgg:17, Spawn Meat Slime
ThaumicHorizons:spawnerEgg:18, Spawn Mercurial Slime
ThaumicHorizons:spawnerEgg:19, Spawn Volt Slime
ThaumicHorizons:spawnerEgg:20, Spawn Medslime
ThaumicHorizons:spawnerEgg:21, Spawn Sheeder
ThaumicHorizons:spawnerEgg:22, Spawn Lost Soul
ThaumicHorizons:eggIncubated, item.null.name
ThaumicHorizons:lensFire, item.null.name
ThaumicHorizons:lensWater, item.null.name
ThaumicHorizons:lensAir, item.null.name
ThaumicHorizons:lensEarth, item.null.name
ThaumicHorizons:lensOrderEntropy, item.null.name
ThaumicHorizons:lensCase, item.null.name
ThaumicHorizons:focusContainment, item.null.name
ThaumicHorizons:focusLiquefaction, item.null.name
ThaumicHorizons:focusDisintegration, item.null.name
ThaumicHorizons:focusIllumination:0, Wand Focus: Illumination (Black)
ThaumicHorizons:focusIllumination:1, Wand Focus: Illumination (Red)
ThaumicHorizons:focusIllumination:2, Wand Focus: Illumination (Green)
ThaumicHorizons:focusIllumination:3, Wand Focus: Illumination (Brown)
ThaumicHorizons:focusIllumination:4, Wand Focus: Illumination (Blue)
ThaumicHorizons:focusIllumination:5, Wand Focus: Illumination (Purple)
ThaumicHorizons:focusIllumination:6, Wand Focus: Illumination (Cyan)
ThaumicHorizons:focusIllumination:7, Wand Focus: Illumination (Silver)
ThaumicHorizons:focusIllumination:8, Wand Focus: Illumination (Gray)
ThaumicHorizons:focusIllumination:9, Wand Focus: Illumination (Pink)
ThaumicHorizons:focusIllumination:10, Wand Focus: Illumination (Lime)
ThaumicHorizons:focusIllumination:11, Wand Focus: Illumination (Yellow)
ThaumicHorizons:focusIllumination:12, Wand Focus: Illumination (Light Blue)
ThaumicHorizons:focusIllumination:13, Wand Focus: Illumination (Magenta)
ThaumicHorizons:focusIllumination:14, Wand Focus: Illumination (Orange)
ThaumicHorizons:focusIllumination:15, Wand Focus: Illumination (White)
ThaumicHorizons:focusAnimation, item.null.name
ThaumicHorizons:amuletMirror:0, Mirrored Amulet
ThaumicHorizons:syringeEmpty, item.null.name
ThaumicHorizons:syringeBlood:0, Blood Syringe
ThaumicHorizons:syringeBlood:1, Blast Phial
ThaumicHorizons:syringeBloodSample, item.null.name
ThaumicHorizons:injector, item.null.name
ThaumicHorizons:corpseEffigy, item.null.name
ThaumicHorizons:nutrients, item.null.name
ThaumicHorizons:dummy, item.null.name
ThaumicHorizons:barChocolate, item.null.name
ThaumicHorizons:bucketChocolate, item.null.name
ThaumicHorizons:iceCream, item.null.name
ThaumicHorizons:inkEgg, item.null.name
ThaumicHorizons:goldEgg, item.null.name
ThaumicHorizons:infusionCheat, item.null.name
ThaumicHorizons:infusionSelfCheat, item.null.name
ThaumicHorizons:suicidePill, item.null.name
ThaumicHorizons:golemPowder, item.null.name
ThaumicHorizons:golemPlacer:0, Animated Golem
ThaumicHorizons:golemPlacer:1, Animated Golem
ThaumicHorizons:golemPlacer:2, Animated Golem
ThaumicHorizons:golemPlacer:3, Animated Golem
ThaumicHorizons:golemPlacer:4, Animated Golem
ThaumicHorizons:golemPlacer:5, Animated Golem
ThaumicHorizons:golemPlacer:6, Animated Golem
ThaumicHorizons:golemPlacer:7, Animated Golem
ThaumicHorizons:Golemancy Bell TH, item.null.name
ThaumicHorizons:boatGreatwood, item.null.name
ThaumicHorizons:boatThaumium, item.null.name
ThaumicHorizons:dummyVat, item.null.name
ThaumicHorizons:keystoneTH, item.null.name
ThaumicHorizons:planarConduit, item.null.name
ThaumicHorizons:wandCastingDisposable:0, Disposable Crystalline Wand
ThaumicHorizons:crystalWand, item.null.name
ThaumicHorizons:voidPutty, item.null.name
ThaumicHorizons:meatTH, item.null.name
ThaumicHorizons:meatCookedTH, item.null.name
ThaumicHorizons:meatNuggetTH, item.null.name
ThaumicHorizons:nodeCheat, Node Opener
thaumicinfusion:FocusInfusion, Wand Focus: Infusing
thaumicinfusion:CoordinatePaper, Coordinate Imbued Paper
thaumicinfusion:reg_essentia, Essentia Block
thaumores:netherrackInfusedOre:0, Air Infused Netherrack
thaumores:netherrackInfusedOre:1, Fire Infused Netherrack
thaumores:netherrackInfusedOre:2, Water Infused Netherrack
thaumores:netherrackInfusedOre:3, Earth Infused Netherrack
thaumores:netherrackInfusedOre:4, Order Infused Netherrack
thaumores:netherrackInfusedOre:5, Entropy Infused Netherrack
thaumores:endstoneInfusedOre:0, Air Infused End Stone
thaumores:endstoneInfusedOre:1, Fire Infused End Stone
thaumores:endstoneInfusedOre:2, Water Infused End Stone
thaumores:endstoneInfusedOre:3, Earth Infused End Stone
thaumores:endstoneInfusedOre:4, Order Infused End Stone
thaumores:endstoneInfusedOre:5, Entropy Infused End Stone
thaumores:bedrockInfusedOre:0, Air Infused Bedrock
thaumores:bedrockInfusedOre:1, Fire Infused Bedrock
thaumores:bedrockInfusedOre:2, Water Infused Bedrock
thaumores:bedrockInfusedOre:3, Earth Infused Bedrock
thaumores:bedrockInfusedOre:4, Order Infused Bedrock
thaumores:bedrockInfusedOre:5, Entropy Infused Bedrock
thaumores:shardCluster:0, Raw Air Crystal Cluster
thaumores:shardCluster:1, Raw Fire Crystal Cluster
thaumores:shardCluster:2, Raw Water Crystal Cluster
thaumores:shardCluster:3, Raw Earth Crystal Cluster
thaumores:shardCluster:4, Raw Order Crystal Cluster
thaumores:shardCluster:5, Raw Entropy Crystal Cluster
erebus:logBaobab:0, Baobab Wood
erebus:saplingBaobab:0, Baobab Sapling
erebus:plankStairBaobab:0, Baobab Stairs
erebus:slabPlanksBaobab:0, Baobab Slab
erebus:fenceBaobab:0, Baobab Fence
erebus:fenceGateBaobab:0, Baobab Fence Gate
erebus:leavesBaobab:0, Baobab Leaves
erebus:logEucalyptus:0, Eucalyptus Wood
erebus:saplingEucalyptus:0, Eucalyptus Sapling
erebus:plankStairEucalyptus:0, Eucalyptus Stairs
erebus:slabPlanksEucalyptus:0, Eucalyptus Slab
erebus:fenceEucalyptus:0, Eucalyptus Fence
erebus:fenceGateEucalyptus:0, Eucalyptus Fence Gate
erebus:leavesEucalyptus:0, Eucalyptus Leaves
erebus:logMahogany:0, Mahogany Wood
erebus:saplingMahogany:0, Mahogany Sapling
erebus:plankStairMahogany:0, Mahogany Stairs
erebus:slabPlanksMahogany:0, Mahogany Slab
erebus:fenceMahogany:0, Mahogany Fence
erebus:fenceGateMahogany:0, Mahogany Fence Gate
erebus:leavesMahogany:0, Mahogany Leaves
erebus:logMossbark:0, Mossbark Wood
erebus:saplingMossbark:0, Mossbark Sapling
erebus:plankStairMossbark:0, Mossbark Stairs
erebus:slabPlanksMossbark:0, Mossbark Slab
erebus:fenceMossbark:0, Mossbark Fence
erebus:fenceGateMossbark:0, Mossbark Fence Gate
erebus:leavesMossbark:0, Mossbark Leaves
erebus:logAsper:0, Asper Wood
erebus:saplingAsper:0, Asper Sapling
erebus:plankStairAsper:0, Asper Stairs
erebus:slabPlanksAsper:0, Asper Slab
erebus:fenceAsper:0, Asper Fence
erebus:fenceGateAsper:0, Asper Fence Gate
erebus:leavesAsper:0, Asper Leaves
erebus:logCypress:0, Cypress Wood
erebus:saplingCypress:0, Cypress Sapling
erebus:plankStairCypress:0, Cypress Stairs
erebus:slabPlanksCypress:0, Cypress Slab
erebus:fenceCypress:0, Cypress Fence
erebus:fenceGateCypress:0, Cypress Fence Gate
erebus:leavesCypress:0, Cypress Leaves
erebus:logSap:0, Balsam Wood
erebus:saplingSap:0, Balsam Sapling
erebus:plankStairSap:0, Balsam Stairs
erebus:slabPlanksSap:0, Balsam Slab
erebus:fenceSap:0, Balsam Fence
erebus:fenceGateSap:0, Balsam Fence Gate
erebus:leavesSap:0, Balsam Leaves
erebus:plankStairWhite:0, White Stairs
erebus:slabPlanksWhite:0, White Slab
erebus:fenceWhite:0, White Fence
erebus:fenceGateWhite:0, White Fence Gate
erebus:plankStairBamboo:0, Bamboo Stairs
erebus:slabPlanksBamboo:0, Bamboo Slab
erebus:fenceBamboo:0, Bamboo Fence
erebus:fenceGateBamboo:0, Bamboo Fence Gate
erebus:logRotten:0, Rotten Wood
erebus:plankStairRotten:0, Rotten Stairs
erebus:slabPlanksRotten:0, Rotten Slab
erebus:fenceRotten:0, Rotten Fence
erebus:fenceGateRotten:0, Rotten Fence Gate
erebus:logMarshwood:0, Marshwood Wood
erebus:saplingMarshwood:0, Marshwood Sapling
erebus:plankStairMarshwood:0, Marshwood Stairs
erebus:slabPlanksMarshwood:0, Marshwood Slab
erebus:fenceMarshwood:0, Marshwood Fence
erebus:fenceGateMarshwood:0, Marshwood Fence Gate
erebus:leavesMarshwood:0, Marshwood Leaves
erebus:portal, Erebus Portal
erebus:umberstone:0, Umberstone
erebus:umberstone:1, Umbercobble
erebus:umberstone:2, Mossy Umbercobble
erebus:umberstone:3, Webbed Umbercobble
erebus:umberstone:4, Umbricks
erebus:umberstone:5, Smooth Umbertile
erebus:umberstone:6, Smooth Umbertiles
erebus:redGem:0, Redgem
erebus:redGem:1, Redlamp
erebus:amber:0, Amber
erebus:amber:1, Amber Glass
erebus:amber:2, Amber Bricks
erebus:quickSand, Quicksand
erebus:ghostSand, Ghost Sand
erebus:umberstoneButton, Umberstone Button
erebus:volcanicRock, Volcanic Rock
erebus:swampVent, Swamp Gas Vent
erebus:umberGravel, Umberpebbles
erebus:oreCoal, Coal Ore
erebus:oreIron, Iron Ore
erebus:oreGold, Gold Ore
erebus:oreLapis, Lapis Ore
erebus:oreDiamond, Diamond Ore
erebus:oreEmerald, Emerald Ore
erebus:oreJade, Jade Ore
erebus:oreEncrustedDiamond, Volcanic Diamond Ore
erebus:orePetrifiedWood, Petrified Wood Ore
erebus:oreFossil, Fossil Ore
erebus:oreGneiss, Gneiss Ore
erebus:oreQuartz, Quartz Ore
erebus:oreAluminium, Aluminium Ore
erebus:oreCopper, Copper Ore
erebus:oreLead, Lead Ore
erebus:oreSilver, Silver Ore
erebus:oreTin, Tin Ore
erebus:planks:0, Baobab Planks
erebus:planks:1, Eucalyptus Planks
erebus:planks:2, Mahogany Planks
erebus:planks:3, Mossbark Planks
erebus:planks:4, Asper Planks
erebus:planks:5, Cypress Planks
erebus:planks:6, Balsam Planks
erebus:planks:7, White Planks
erebus:planks:8, Bamboo Planks
erebus:planks:9, Rotten Planks
erebus:planks:10, Marshwood Planks
erebus:log_hollow_acacia, Hollow Acacia Log
erebus:flower:0, Black Petal Block
erebus:flower:1, Red Petal Block
erebus:flower:2, Brown Petal Block
erebus:flower:3, Blue Petal Block
erebus:flower:4, Purple Petal Block
erebus:flower:5, Cyan Petal Block
erebus:flower:6, Light Gray Petal Block
erebus:flower:7, Gray Petal Block
erebus:flower:8, Pink Petal Block
erebus:flower:9, Yellow Petal Block
erebus:flower:10, Light Blue Petal Block
erebus:flower:11, Magenta Petal Block
erebus:flower:12, Orange Petal Block
erebus:flower:13, White Petal Block
erebus:flower:14, Exploding Stigma
erebus:flower:15, Stem
erebus:stigma:0, Black Stigma
erebus:stigma:1, Red Stigma
erebus:stigma:2, Brown Stigma
erebus:stigma:3, Blue Stigma
erebus:stigma:4, Purple Stigma
erebus:stigma:5, Cyan Stigma
erebus:stigma:6, Light Gray Stigma
erebus:stigma:7, Gray Stigma
erebus:stigma:8, Pink Stigma
erebus:stigma:9, Yellow Stigma
erebus:stigma:10, Light Blue Stigma
erebus:stigma:11, Magenta Stigma
erebus:stigma:12, Orange Stigma
erebus:stigma:13, White Stigma
erebus:log_scorched, Scorched Wood
erebus:planks_scorched, Scorched Planks
erebus:planks_varnished, Varnished Planks
erebus:saplessLog, Balsam resinless log
erebus:sundew, Sundew
erebus:weepingBlue, Weeping Blue Bell
erebus:bullrush, Bullrush
erebus:droughtedShrub, Droughted Shrub
erebus:tangledStalk, Tangled Stalk Mushrooms
erebus:highCapped, High Capped Mushroom
erebus:waterFlower, Tall Bloom
erebus:fiddlehead, Fiddlehead
erebus:fern, Fern
erebus:fireBloom, Firebloom
erebus:swampPlant, Swamp Plant
erebus:nettleFlowered, Blooming Nettle
erebus:nettle, Nettle
erebus:desertShrub, Desert Shrub 
erebus:bulbCappedShroom, Dark Capped Mushroom
erebus:kaizerfinger, Kaizer's Fingers Mushroom
erebus:bundleshroom, Sarcastic Czech Mushroom
erebus:greenMushroom, Grandma's Shoes Mushroom
erebus:dutchCap, Dutch Cap Mushroom
erebus:thorns, Thorns
erebus:turnipsCrop, Turnips
erebus:hanger, Erebus Hanger
erebus:wallPlants:0, Moss
erebus:wallPlants:1, Mould
erebus:wallPlantsCultivated:0, Cultivated Moss
erebus:wallPlantsCultivated:1, Cultivated Mould
erebus:mushroomCap0, Dark Capped Mushroom
erebus:mushroomCap1, Grandma's Shoes Mushroom
erebus:mushroomCap2, Sarcastic Czech Mushroom
erebus:mushroomCap3, Kaizer's Fingers Mushroom
erebus:mushroomCap4, Dutch Cap Mushroom
erebus:glowshroom, Glowshroom
erebus:glowshroomStalk, Glowshroom Stalk
erebus:glowshroomStalkDown1, Glowshroom Stalk
erebus:glowshroomStalkDown2, Glowshroom Stalk
erebus:glowshroomStalkDown3, Glowshroom Stalk
erebus:glowshroomStalkN1, Glowshroom Stalk
erebus:glowshroomStalkS1, Glowshroom Stalk
erebus:glowshroomStalkNS2, Glowshroom Stalk
erebus:glowshroomStalkW1, Glowshroom Stalk
erebus:glowshroomStalkE1, Glowshroom Stalk
erebus:glowshroomStalkWE2, Glowshroom Stalk
erebus:glowshroomStalkN3, Glowshroom Stalk
erebus:glowshroomStalkS3, Glowshroom Stalk
erebus:glowshroomStalkW3, Glowshroom Stalk
erebus:glowshroomStalkE3, Glowshroom Stalk
erebus:flowerPlanted:0, Black Flower
erebus:flowerPlanted:1, Red Flower
erebus:flowerPlanted:2, Brown Flower
erebus:flowerPlanted:3, Blue Flower
erebus:flowerPlanted:4, Purple Flower
erebus:flowerPlanted:5, Cyan Flower
erebus:flowerPlanted:6, Light Gray Flower
erebus:flowerPlanted:7, Gray Flower
erebus:flowerPlanted:8, Pink Flower
erebus:flowerPlanted:9, Yellow Flower
erebus:flowerPlanted:10, Light Blue Flower
erebus:flowerPlanted:11, Magenta Flower
erebus:flowerPlanted:12, Orange Flower
erebus:flowerPlanted:13, White Flower
erebus:flowerPlanted:14, White Flower
erebus:jadeBerryBush, Jadeberry Bush
erebus:heartBerryBush, Heartberry Bush
erebus:swampBerryBush, Swampberry Bush
erebus:mireCoral, Glowing Swamp Weed
erebus:algae, Swamp Algae
erebus:cabbageCrop, Cabbage
erebus:giantLilyPad, Giant Lily Pad
erebus:pricklyPair, Prickly Pair Cactus
erebus:blockSilk, Silk
